building gmlid; roof surface gmlid; apex flight line; row in apex data; col in apex data; cell geometry; cell area; percentage of deviations; percentage of cell in roof
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;398;LINESTRING (93091.02132984728 433586.7787084914, 93088.74308230844 433586.8525400867, 93085.76561524509 433586.6903892267, 93086.11130014897 433583.1645300849, 93089.08874593716 433583.3266834862, 93091.36406536971 433583.2263960722, 93091.02132984728 433586.7787084914);18.581903315435426;0.2220062332413977;1.0000000000000002
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6485;399;LINESTRING (93091.36607993022 433583.2443142873, 93089.08874593716 433583.3266834862, 93086.11128951536 433583.1645313131, 93086.45660329345 433579.6424579344, 93089.43403847318 433579.8046125397, 93091.70937782826 433579.704585947, 93091.36607993022 433583.2443142873);18.548888399099173;0.18364621724181565;0.9928531367024371
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6486;397;LINESTRING (93085.42028723416 433590.2128228808, 93082.44280951604 433590.050673375, 93079.90577211988 433590.0029661824, 93080.25047938604 433586.4721426456, 93082.78815879185 433586.5282370865, 93085.76561524509 433586.6903892267, 93085.42028723416 433590.2128228808);19.51016241878063;0.15731152824182368;0.7173723955508057
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6486;398;LINESTRING (93085.76562588429 433586.69038795, 93082.78815879185 433586.5282370865, 93080.25036786686 433586.4721380671, 93080.59627579845 433582.9462880962, 93083.13384369793 433583.0023779093, 93086.11128951536 433583.1645313131, 93085.76562588429 433586.69038795);19.521026016274725;0.1651690255051455;0.9713171921137351
ID_0599100000338435;RCID_725c9fc3-0ca4-41ae-b5d1-86643c00cb10;south;6486;399;LINESTRING (93086.11130014897 433583.1645300849, 93083.13384369793 433583.0023779093, 93080.59616429318 433582.9462834362, 93080.94170084331 433579.4242193861, 93083.47915747834 433579.4803045013, 93086.45659268729 433579.642459103, 93086.11130014897 433583.1645300849);19.499635044404712;0.12837694229316393;0.7197298362328965
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6482;382;LINESTRING (93099.79422063177 433644.1178948403, 93097.66049564592 433643.7726090931, 93094.97160404727 433643.7832391309, 93095.31780885388 433640.2542948168, 93098.00664722805 433640.2436861072, 93100.14042932034 433640.5889578162, 93099.79422063177 433644.1178948403);17.134545459277778;0.2641698996592578;0.9681253558849303
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6482;383;LINESTRING (93100.14040076925 433640.5889648049, 93098.00664722805 433640.2436861072, 93095.31778224854 433640.2543054073, 93095.6639666964 433636.725569033, 93098.352778478 433636.7149708215, 93100.48658910824 433637.0602356307, 93100.14040076925 433640.5889648049);17.133544621034755;0.16343577139296683;0.9624242974477669
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;381;LINESTRING (93094.62578594618 433647.3087628198, 93091.93686774555 433647.3194036983, 93089.67927431516 433646.9847109569, 93090.02499753109 433643.4591694267, 93092.28273904383 433643.7938584598, 93094.97160404727 433643.7832391309, 93094.62578594618 433647.3087628198);17.55134345631469;0.24719981811654895;0.7385294457663488
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;382;LINESTRING (93094.97163066626 433643.783228422, 93092.28273904383 433643.7938584598, 93090.02507164501 433643.4591675921, 93090.3711282388 433639.9302268381, 93092.62894385072 433640.2649141183, 93095.31778224854 433640.2543054073, 93094.97163066626 433643.783228422);17.568436317826716;0.15851874475310287;0.9999999999999998
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;383;LINESTRING (93095.31780885388 433640.2542948168, 93092.62894385072 433640.2649141183, 93090.37120234227 433639.9302250595, 93090.71723859831 433636.4014921248, 93092.97512829899 433636.7361777177, 93095.66394010423 433636.725579501, 93095.31780885388 433640.2542948168);17.5675722455587;0.23752011732537046;1.0000000000000002
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;384;LINESTRING (93095.6639666964 433636.725569033, 93092.97512829899 433636.7361777177, 93090.71731269138 433636.4014904117, 93091.06332877677 433632.8729635933, 93093.32129255612 433633.2076475554, 93096.0100777824 433633.1970597144, 93095.6639666964 433636.725569033);17.566716618208662;0.3982692151133399;1.0000000000000002
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;385;LINESTRING (93096.01010436111 433633.1970493686, 93093.32129255612 433633.2076475554, 93091.06340285946 433632.8729619397, 93091.40904518223 433629.3482470138, 93093.66708287879 433629.6829294129, 93096.35584159369 433629.6723517986, 93096.01010436111 433633.1970493686);17.54790931674021;0.129293485276876;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6483;386;LINESTRING (93096.35586810485 433629.6723415981, 93093.66708287879 433629.6829294129, 93091.40911910347 433629.3482454218, 93091.75474161014 433625.8237329987, 93094.01285336456 433626.1584138894, 93096.70158552733 433626.1478464094, 93096.35586810485 433629.6723415981);17.54707146367205;0.1871047731519606;0.9380299556136845
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;383;LINESTRING (93090.3711282388 433639.9302268381, 93088.11338671355 433639.5955377726, 93085.83579564988 433639.6696489008, 93086.18174447346 433636.1408769235, 93088.45942297395 433636.0668048151, 93090.71731269138 433636.4014904117, 93090.3711282388 433639.9302268381);16.094645272333015;0.14307898484464288;0.9637703699178112
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;384;LINESTRING (93090.71723859831 433636.4014921248, 93088.45942297395 433636.0668048151, 93086.1817881969 433636.1408963541, 93086.52771682864 433632.6123307591, 93088.8054390633 433632.5382779681, 93091.06340285946 433632.8729619397, 93090.71723859831 433636.4014921248);16.094126603403648;0.12018289574399338;0.9999999999999998
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;385;LINESTRING (93091.06332877677 433632.8729635933, 93088.8054390633 433632.5382779681, 93086.52776056252 433632.6123500543, 93086.87331550012 433629.0875966629, 93089.15108139039 433629.0135630196, 93091.40911910347 433629.3482454218, 93091.06332877677 433632.8729635933);16.077160503506818;0.24764151983149968;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;386;LINESTRING (93091.40904518223 433629.3482470138, 93089.15108139039 433629.0135630196, 93086.87335915519 433629.0876157831, 93087.2188942553 433625.5630651659, 93089.49670390127 433625.4890505733, 93091.75481567254 433625.8237314674, 93091.40904518223 433629.3482470138);16.076657724646715;0.25736893857689896;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;387;LINESTRING (93091.75474161014 433625.8237329987, 93089.49670390127 433625.4890505733, 93087.21893801037 433625.5630841904, 93087.56480711175 433622.0351271332, 93089.84266052401 433621.9611314581, 93092.10084634305 433622.2958109082, 93091.75474161014 433625.8237329987);16.09261769224979;0.12915121636191634;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;388;LINESTRING (93092.10077229072 433622.2958123743, 93089.84266052401 433621.9611314581, 93087.56485087746 433622.0351460221, 93087.91070045508 433618.5073885392, 93090.18859764411 433618.4334116383, 93092.44685750124 433618.7680897054, 93092.10077229072 433622.2958123743);16.092129815547107;0.19161507914285963;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6484;389;LINESTRING (93092.44678345925 433618.7680911181, 93090.18859764411 433618.4334116383, 93087.91074423137 433618.5074072917, 93088.25657445057 433614.9798476524, 93090.5345154274 433614.9058893978, 93092.79284931207 433615.2405661397, 93092.44678345925 433618.7680911181);16.09164973119712;0.26708055214236237;0.9061687680448635
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;386;LINESTRING (93086.87331550012 433629.0875966629, 93084.59559324803 433629.1616494344, 93081.61799812797 433628.9995183884, 93081.96355461807 433625.4749639507, 93084.94112834765 433625.6370987861, 93087.21893801037 433625.5630841904, 93086.87331550012 433629.0875966629);18.553150644471636;0.19557296708839772;0.9652599354110305
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;387;LINESTRING (93087.2188942553 433625.5630651659, 93084.94112834765 433625.6370987861, 93081.9635439159 433625.474965807, 93082.30943441732 433621.947005031, 93085.28699744855 433622.1091417074, 93087.56485087746 433622.0351460221, 93087.2188942553 433625.5630651659);18.571205908434365;0.2210032775204456;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;388;LINESTRING (93087.56480711175 433622.0351271332, 93085.28699744855 433622.1091417074, 93082.30942372122 433621.9470068359, 93082.6552946876 433618.4192457373, 93085.63284702561 433618.5813841966, 93087.91074423137 433618.5074072917, 93087.56480711175 433622.0351271332);18.570279350105185;0.20861282687049584;1.0
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;389;LINESTRING (93087.91070045508 433618.5073885392, 93085.63284702561 433618.5813841966, 93082.65528399701 433618.4192474876, 93083.00113559345 433614.8916843403, 93085.97867724407 433615.053824527, 93088.25661823773 433614.979866272, 93087.91070045508 433618.5073885392);18.569361862869386;0.15669735982991562;0.9999999999999998
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;390;LINESTRING (93088.25657445057 433614.9798476524, 93085.97867724407 433615.053824527, 93083.00112490854 433614.8916860371, 93083.3466037113 433611.3679256722, 93086.32413470259 433611.5300675369, 93088.60211940475 433611.4561277512, 93088.25657445057 433614.9798476524);18.549467963285387;0.21686837550984017;0.9999999999999998
ID_0599100000338435;RCID_893f6b2c-2376-4f97-90eb-f1d74ae0fefa;south;6485;391;LINESTRING (93088.60207569654 433611.4561093062, 93086.32413470259 433611.5300675369, 93083.34659305392 433611.3679273123, 93083.69205284202 433607.844361314, 93086.66957315736 433608.0065048005, 93088.94760166862 433607.9325833943, 93088.60207569654 433611.4561093062);18.548569185936266;0.29177627670434136;0.9999878888868006
